DateTime (converted),Excel DateTime,comp1.Air.T (oC),comp1.Air.RH (%),comp1.Air.ppm (ppm),common.Iglob.Value (W/m2),common.Tout.Value (oC),common.RHout.Value (%),common.Windsp.Value (m/s),comp1.PARsensor.Above (umol/m2/s),comp1.TPipe1.Value (oC),comp1.ConPipes.TSupPipe1 (oC),comp1.PConPipe1.Value (W/m2),comp1.ConWin.WinLee (%),comp1.ConWin.WinWnd (%),comp1.Setpoints.SpHeat (oC),comp1.Setpoints.SpVent (oC),comp1.Scr1.Pos (0-1),comp1.Scr2.Pos (0-1),comp1.Lmp1.ElecUse (W/m2),comp1.McPureAir.Value (kg/m2/s),comp1.Setpoints.SpCO2 (ppm),comp1.Growth.FruitFreshweight (gram plant-1),comp1.Growth.DVSfruit (0-1),comp1.Growth.DryMatterFract (0-1),comp1.Growth.CropAbs (0-1),comp1.Growth.PlantDensity (plants m-2),common.ElecPrice.PeakHour (bool)
09/24/2023 13:59,45193.583333,23.04,77.8,603.0,589.0,19.0,51.1,5.9,536.0,24.103130073142776,24.3,0.0,100.0,100.0,2.0,6.0,0.75,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 15:00,45193.625,23.49,78.9,638.0,516.0,19.5,50.3,4.8,471.0,24.97914100939251,25.1,0.0,100.0,100.0,2.0,6.0,0.75,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 16:00,45193.666667,22.11,68.7,559.0,405.0,19.7,49.4,4.6,482.0,25.338494719402046,25.3,0.0,100.0,100.0,2.0,6.0,0.188,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 16:59,45193.708333,20.28,60.1,487.0,268.0,19.7,49.9,4.5,349.0,24.808817253589115,24.6,0.0,100.0,100.0,1.7,5.7,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 18:00,45193.75,19.97,62.2,500.0,125.0,19.1,52.8,3.7,403.0,23.884000503500747,23.7,0.0,100.0,100.0,1.8,5.8,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 19:00,45193.791667,18.18,63.8,555.0,21.0,18.0,58.1,3.0,24.0,22.53181080704054,22.2,0.0,100.0,100.0,0.1,4.1,0.0,0.267,0.0,4.166666666666668e-06,948.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 19:59,45193.833333,17.11,73.3,680.0,1.0,16.9,66.4,2.6,0.0,20.802970133668886,20.5,0.0,100.0,100.0,0.0,4.0,0.45,0.8,0.0,1.041666666666667e-06,522.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 21:00,45193.875,16.56,73.8,428.0,0.0,16.1,71.2,2.4,0.0,19.603081416881214,19.4,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 22:00,45193.916667,15.97,76.3,420.0,0.0,15.5,73.4,2.0,0.0,18.68167151417563,18.5,0.0,100.0,95.4,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/24/2023 22:59,45193.958333,15.56,76.9,420.0,0.0,15.5,71.1,1.9,0.0,17.925359828020483,17.8,0.0,100.0,87.1,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 00:00,45194.0,15.25,74.9,420.0,0.0,15.3,69.0,2.5,0.0,17.327093951862203,17.2,0.0,100.0,81.3,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 01:00,45194.041667,14.95,74.4,420.0,0.0,15.0,69.0,2.7,0.0,16.840095319772797,16.8,0.0,100.0,74.7,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 01:59,45194.083333,14.62,75.0,420.0,0.0,14.5,70.4,2.7,0.0,16.423412080827195,16.3,0.0,100.0,65.3,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 03:00,45194.125,14.29,75.9,420.0,0.0,14.2,71.4,2.8,0.0,16.046675939911292,16.0,0.0,100.0,57.2,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 04:00,45194.166667,14.04,76.5,420.0,0.0,14.0,72.1,3.1,0.0,15.709884168091785,15.7,0.0,100.0,51.8,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 04:59,45194.208333,13.82,77.4,420.0,0.0,13.7,73.9,3.4,0.0,15.416617849133504,15.4,0.0,96.8,46.8,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 06:00,45194.25,13.6,78.9,420.0,1.0,13.4,75.7,3.1,21.0,15.155563186671275,15.1,0.0,92.1,42.1,0.0,4.0,0.9,0.8,7.716,0.0,300.0,0.0,0.0,0.0,0.713,20.0,0.0
09/25/2023 07:00,45194.291667,14.84,82.8,464.0,12.0,13.2,76.9,3.0,260.0,15.283985233468684,15.4,0.0,89.4,39.4,1.0,5.0,0.75,0.533,92.593,1.5625e-06,571.0,0.0,0.0,0.0,0.713,20.0,0.08333333333333333
09/25/2023 07:59,45194.333333,15.91,81.0,586.0,66.0,13.4,76.3,2.8,338.0,15.931805442283972,16.1,0.0,96.9,46.9,1.5,5.5,0.0,0.0,92.593,4.166666666666668e-06,968.0,0.0,0.0,0.0,0.713,20.0,1.0
09/25/2023 09:00,45194.375,17.32,82.9,604.0,154.0,14.2,73.2,2.2,452.0,16.819455917154404,17.0,0.0,99.9,58.5,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,1.0
09/25/2023 10:00,45194.416667,17.76,79.0,555.0,266.0,15.6,68.7,2.7,338.0,17.865448219180482,18.0,0.0,100.0,86.9,1.6,5.6,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,1.0
09/25/2023 10:59,45194.458333,18.93,77.5,513.0,424.0,17.3,64.2,3.4,500.0,19.034313601747005,19.3,0.0,100.0,100.0,2.0,6.0,0.188,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.713,20.0,1.0
09/25/2023 12:00,45194.5,22.08,87.4,688.0,495.0,18.7,62.1,3.6,449.0,20.4823573055275,20.8,0.0,100.0,100.0,2.0,6.0,0.75,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.714,20.0,1.0
09/25/2023 13:00,45194.541667,23.58,83.4,670.0,435.0,19.7,61.9,3.2,476.0,22.074290760336396,22.3,0.0,100.0,100.0,2.0,6.0,0.375,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 13:59,45194.583333,21.23,77.1,512.0,331.0,19.8,63.9,3.2,447.0,22.912621993790676,23.0,0.0,100.0,100.0,2.0,6.0,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 15:00,45194.625,20.51,77.1,501.0,264.0,19.5,68.6,3.7,360.0,22.917093026367183,22.9,0.0,100.0,100.0,1.8,5.8,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 16:00,45194.666667,20.26,81.6,506.0,193.0,19.0,76.6,3.5,408.0,22.584620901599596,22.5,0.0,100.0,100.0,1.7,5.7,0.0,0.0,54.012,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 16:59,45194.708333,20.78,81.4,515.0,126.0,19.3,75.7,3.0,417.0,22.50652962174281,22.5,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 18:00,45194.75,21.06,81.1,560.0,82.0,19.6,73.5,2.0,353.0,22.363850002711516,22.3,0.0,100.0,100.0,1.7,5.7,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 19:00,45194.791667,19.55,83.6,717.0,15.0,18.7,78.4,1.0,18.0,21.714769779326435,21.5,0.0,100.0,100.0,0.1,4.1,0.0,0.0,0.0,3.958333333333334e-06,903.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 19:59,45194.833333,17.92,88.2,728.0,1.0,17.5,84.1,0.1,1.0,20.41800344241213,20.2,0.0,100.0,100.0,0.0,4.0,0.45,0.667,0.0,2.0833333333333347e-07,450.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 21:00,45194.875,17.26,89.7,580.0,0.0,16.6,87.8,0.0,0.0,19.466325830959473,19.3,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 22:00,45194.916667,16.72,90.9,505.0,0.0,15.9,90.6,0.0,0.0,18.72322885535313,18.6,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,1.0
09/25/2023 22:59,45194.958333,16.2,91.9,463.0,0.0,15.6,92.6,0.0,0.0,18.07817481233136,18.0,0.0,100.0,98.4,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,1.0
09/26/2023 00:00,45195.0,15.79,92.4,442.0,0.0,15.0,93.9,0.0,0.0,17.528399752305166,17.4,0.0,100.0,85.8,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 01:00,45195.041667,15.43,93.1,432.0,0.0,14.7,97.0,0.1,0.0,17.062706990951167,17.0,0.0,100.0,75.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 01:59,45195.083333,15.16,93.9,426.0,0.0,14.7,96.4,0.4,0.0,16.665628359295052,16.6,0.0,100.0,70.8,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 03:00,45195.125,14.99,94.0,423.0,0.0,14.7,93.8,0.4,0.0,16.34157336112813,16.3,0.0,100.0,69.2,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 04:00,45195.166667,14.83,93.6,421.0,0.0,14.3,92.8,0.1,0.0,16.076797166017972,16.0,0.0,100.0,63.4,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 04:59,45195.208333,14.65,93.7,421.0,0.0,14.3,93.8,0.0,0.0,15.842507118697732,15.8,0.0,100.0,60.1,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 06:00,45195.25,14.51,94.3,420.0,1.0,14.2,95.6,0.0,21.0,15.635890484692277,15.6,0.0,100.0,57.9,0.0,4.0,0.9,0.8,7.716,0.0,300.0,0.0,0.0,0.0,0.734,20.0,0.0
09/26/2023 07:00,45195.291667,16.02,93.3,462.0,12.0,14.0,98.0,0.0,261.0,15.804152808201657,15.9,0.0,100.0,64.3,1.1,5.1,0.675,0.533,92.593,1.5625e-06,571.0,0.0,0.0,0.0,0.734,20.0,0.08333333333333333
09/26/2023 07:59,45195.333333,19.39,92.6,958.0,69.0,14.0,97.3,0.0,341.0,16.729102131631326,17.0,0.0,100.0,82.5,1.5,5.5,0.0,0.0,92.593,2.9513888888888897e-06,968.0,0.0,0.0,0.0,0.734,20.0,1.0
09/26/2023 09:00,45195.375,22.24,92.3,905.0,165.0,15.2,90.5,0.4,466.0,18.45628946126845,18.8,0.0,100.0,99.8,2.0,6.0,0.0,0.0,92.593,3.4375000000000005e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/26/2023 10:00,45195.416667,21.81,89.7,783.0,218.0,16.3,85.6,1.1,303.0,20.147294769342327,20.3,0.0,100.0,100.0,1.3,5.3,0.0,0.0,7.716,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/26/2023 10:59,45195.458333,20.46,87.4,596.0,299.0,17.5,80.8,1.9,389.0,20.808192159727636,20.9,0.0,100.0,100.0,1.7,5.7,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.734,20.0,1.0
09/26/2023 12:00,45195.5,23.48,90.8,677.0,521.0,19.7,69.4,2.2,512.0,21.890959942951827,22.2,0.0,100.0,100.0,2.0,6.0,0.625,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.736,20.0,1.0
09/26/2023 13:00,45195.541667,26.51,88.6,771.0,546.0,21.1,58.7,3.0,496.0,23.69184587836513,24.0,0.0,100.0,100.0,2.0,6.0,0.75,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 13:59,45195.583333,24.93,78.8,625.0,403.0,21.8,54.8,3.0,485.0,24.999296787204106,25.1,0.0,100.0,100.0,2.0,6.0,0.188,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 15:00,45195.625,22.56,71.2,518.0,286.0,21.8,54.4,3.0,391.0,25.071061767111928,25.0,0.0,100.0,100.0,1.9,5.9,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 16:00,45195.666667,22.13,70.2,523.0,203.0,21.5,56.9,2.9,400.0,24.502935585297223,24.4,0.0,100.0,100.0,1.6,5.6,0.0,0.0,46.296,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 16:59,45195.708333,22.35,72.6,537.0,132.0,21.2,60.1,2.4,425.0,24.202465617259303,24.2,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 18:00,45195.75,22.06,76.2,581.0,75.0,20.7,65.1,1.7,345.0,23.827955623513663,23.7,0.0,100.0,100.0,1.7,5.7,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 19:00,45195.791667,20.51,83.5,814.0,16.0,19.6,72.9,0.6,20.0,22.94579654868083,22.7,0.0,100.0,100.0,0.1,4.1,0.0,0.0,0.0,3.4722222222222232e-06,903.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 19:59,45195.833333,18.86,88.7,756.0,1.0,18.4,79.5,0.2,1.0,21.483077578854942,21.2,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,1.927470528863119e-23,450.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 21:00,45195.875,18.04,88.3,516.0,0.0,17.8,83.1,0.5,0.0,20.26472664857185,20.1,0.0,100.0,100.0,0.0,4.0,0.75,0.667,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 22:00,45195.916667,17.62,89.6,452.0,0.0,17.3,85.1,0.1,0.0,19.508291805032307,19.4,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,1.0
09/26/2023 22:59,45195.958333,17.09,90.9,437.0,0.0,16.8,85.9,0.0,0.0,18.883123498170658,18.8,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,1.0
09/27/2023 00:00,45196.0,16.58,91.1,429.0,0.0,16.3,87.1,0.1,0.0,18.319161111376754,18.2,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 01:00,45196.041667,16.11,91.5,424.0,0.0,15.8,89.5,0.0,0.0,17.8060593412948,17.7,0.0,100.0,99.4,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 01:59,45196.083333,15.7,92.0,422.0,0.0,15.4,91.1,0.0,0.0,17.339459951390936,17.3,0.0,100.0,90.5,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 03:00,45196.125,15.29,92.3,421.0,0.0,14.8,94.0,0.0,0.0,16.907020823914017,16.8,0.0,100.0,77.3,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 04:00,45196.166667,14.9,93.1,421.0,0.0,14.3,98.7,0.0,0.0,16.49848382991038,16.4,0.0,100.0,65.8,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 04:59,45196.208333,14.55,93.7,420.0,0.0,14.1,99.4,0.0,0.0,16.11619194099089,16.0,0.0,100.0,58.7,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 06:00,45196.25,14.27,94.1,420.0,1.0,14.2,99.4,0.0,21.0,15.765935888512315,15.7,0.0,100.0,55.6,0.0,4.0,0.9,0.8,7.716,0.0,300.0,0.0,0.0,0.0,0.756,20.0,0.0
09/27/2023 07:00,45196.291667,15.72,93.2,460.0,11.0,14.4,99.4,0.0,259.0,15.803467284919625,15.9,0.0,100.0,64.1,1.0,5.0,0.6,0.533,92.593,1.5625e-06,571.0,0.0,0.0,0.0,0.756,20.0,0.08333333333333333
09/27/2023 07:59,45196.333333,19.02,92.6,950.0,56.0,14.9,99.4,0.0,324.0,16.561148335272225,16.8,0.0,100.0,89.0,1.4,5.4,0.0,0.0,92.593,2.9513888888888897e-06,968.0,0.0,0.0,0.0,0.756,20.0,1.0
09/27/2023 09:00,45196.375,21.97,93.3,965.0,126.0,15.8,99.0,0.0,416.0,18.0666648977314,18.4,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,2.7430555555555552e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/27/2023 10:00,45196.416667,23.96,93.2,976.0,120.0,16.8,96.7,0.1,408.0,19.924519717385778,20.3,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,2.2222222222222212e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/27/2023 10:59,45196.458333,24.25,91.2,852.0,169.0,17.4,93.1,0.9,474.0,21.54953118916707,21.8,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,3.819444444444445e-06,1000.0,0.0,0.0,0.0,0.756,20.0,1.0
09/27/2023 12:00,45196.5,21.54,88.2,549.0,245.0,18.5,86.7,2.6,409.0,22.386131324175523,22.4,0.0,100.0,100.0,1.8,5.8,0.0,0.0,30.864,4.166666666666668e-06,1000.0,0.0,0.001,0.0,0.758,20.0,1.0
09/27/2023 13:00,45196.541667,23.16,90.1,589.0,460.0,20.5,76.8,2.9,497.0,22.898226349560606,23.1,0.0,100.0,100.0,2.0,6.0,0.5,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 13:59,45196.583333,24.82,83.8,610.0,424.0,21.9,67.0,3.3,515.0,23.964957022026937,24.2,0.0,100.0,100.0,2.0,6.0,0.188,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 15:00,45196.625,23.44,77.1,503.0,348.0,22.5,61.5,3.4,478.0,24.641776534565533,24.7,0.0,100.0,100.0,2.0,6.0,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 16:00,45196.666667,22.78,74.6,509.0,232.0,22.4,61.2,3.4,336.0,24.56405770309419,24.5,0.0,100.0,100.0,1.5,5.5,0.0,0.0,7.716,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 16:59,45196.708333,22.82,74.7,505.0,152.0,21.9,65.0,3.4,448.0,24.258397686600773,24.2,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 18:00,45196.75,21.93,75.6,509.0,46.0,21.2,69.5,3.4,307.0,23.864050309615838,23.7,0.0,100.0,100.0,1.4,5.4,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 19:00,45196.791667,20.18,77.7,526.0,6.0,20.4,73.4,3.3,7.0,22.796079342997754,22.5,0.0,100.0,100.0,0.1,4.1,0.0,0.0,0.0,4.166666666666668e-06,844.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 19:59,45196.833333,19.24,81.2,471.0,0.0,19.7,77.3,3.0,0.0,21.426891657231664,21.2,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,1.3888888888888892e-06,392.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 21:00,45196.875,18.79,83.8,420.0,0.0,19.3,79.8,3.3,0.0,20.352611497674058,20.2,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 22:00,45196.916667,19.02,82.7,420.0,0.0,19.8,77.7,3.7,0.0,19.599892647595325,19.5,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,1.0
09/27/2023 22:59,45196.958333,19.45,78.4,420.0,0.0,20.5,71.8,3.3,0.0,19.13880027569137,19.1,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,1.0
09/28/2023 00:00,45197.0,19.55,76.0,420.0,0.0,20.6,69.3,3.3,0.0,18.84385941213012,18.8,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 01:00,45197.041667,19.31,77.2,420.0,0.0,20.2,71.3,3.4,0.0,18.619833838350143,18.6,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 01:59,45197.083333,18.87,80.9,420.0,0.0,19.5,76.5,3.8,0.0,18.390466321263435,18.3,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 03:00,45197.125,18.31,84.3,420.0,0.0,18.6,81.8,5.4,0.0,18.136525362589893,18.1,0.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 04:00,45197.166667,17.64,83.8,421.0,0.0,17.9,80.7,5.5,0.0,17.866219116465924,17.8,0.0,100.0,100.0,0.0,4.0,0.375,0.333,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 04:59,45197.208333,16.98,86.3,420.0,0.0,17.1,83.5,5.6,0.0,17.66450988581892,17.6,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 06:00,45197.25,16.67,87.9,420.0,0.0,17.0,83.9,5.1,21.0,17.469993978574205,17.4,0.0,100.0,100.0,0.0,4.0,0.525,0.8,7.716,0.0,300.0,0.0,0.013,0.0,0.78,20.0,0.0
09/28/2023 07:00,45197.291667,18.11,86.2,447.0,9.0,16.8,82.7,5.3,257.0,17.569769533713337,17.7,0.0,100.0,100.0,1.0,5.0,0.0,0.6,92.593,1.5625e-06,571.0,0.0,0.013,0.0,0.78,20.0,0.08333333333333333
09/28/2023 07:59,45197.333333,17.59,83.1,476.0,49.0,16.8,82.0,5.5,316.0,17.957993292854372,18.0,0.0,100.0,100.0,1.4,5.4,0.0,0.0,92.593,4.166666666666668e-06,968.0,0.0,0.013,0.0,0.78,20.0,1.0
09/28/2023 09:00,45197.375,18.1,82.5,472.0,116.0,17.2,80.5,5.8,404.0,18.345209468508532,18.4,0.0,100.0,100.0,1.9,5.9,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/28/2023 10:00,45197.416667,18.71,82.1,470.0,172.0,17.6,79.3,5.7,478.0,18.934917111305907,19.1,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/28/2023 10:59,45197.458333,18.99,81.2,473.0,198.0,17.9,77.6,5.4,408.0,19.571484204591894,19.7,0.0,100.0,100.0,1.7,5.7,0.0,0.0,54.012,4.166666666666668e-06,1000.0,0.0,0.013,0.0,0.78,20.0,1.0
09/28/2023 12:00,45197.5,18.98,80.3,479.0,237.0,18.2,76.4,5.3,314.0,19.883177455920734,19.9,0.0,100.0,100.0,1.4,5.4,0.0,0.0,0.0,4.166666666666668e-06,1000.0,0.0,0.015,0.0069,0.782,20.0,1.0
09/28/2023 13:00,45197.541667,19.02,80.0,476.0,202.0,18.2,76.5,5.5,374.0,20.084608627595177,20.1,0.0,100.0,100.0,1.5,5.5,0.0,0.0,38.58,4.166666666666668e-06,1000.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 13:59,45197.583333,19.48,78.9,476.0,153.0,18.4,74.0,5.0,455.0,20.433406554182586,20.5,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 15:00,45197.625,19.73,76.1,483.0,155.0,18.7,69.4,4.4,459.0,20.741506716151672,20.8,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 16:00,45197.666667,20.06,75.7,486.0,180.0,18.9,67.9,4.2,492.0,21.088199079679335,21.2,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 16:59,45197.708333,20.16,75.5,494.0,160.0,18.9,67.2,3.7,458.0,21.410051145038413,21.5,0.0,100.0,100.0,2.0,6.0,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 18:00,45197.75,19.76,75.1,519.0,76.0,18.5,68.1,2.9,346.0,21.394052292710782,21.4,0.0,100.0,100.0,1.7,5.7,0.0,0.0,92.593,4.166666666666668e-06,1000.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 19:00,45197.791667,18.35,80.5,712.0,12.0,17.9,72.9,1.3,13.0,20.760980001655344,20.6,0.0,100.0,100.0,0.1,4.1,0.0,0.4,0.0,3.750000000000001e-06,903.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 19:59,45197.833333,17.4,89.0,830.0,1.0,17.2,78.0,0.5,0.0,19.756268626274355,19.6,0.0,100.0,100.0,0.0,4.0,0.45,0.8,0.0,6.944444444444449e-08,450.0,0.3,0.027,0.0824,0.8,20.0,1.0
09/28/2023 21:00,45197.875,16.8,87.2,495.0,0.0,16.9,79.6,1.0,0.0,18.949241254605752,18.8,0.0,100.0,100.0,0.0,4.0,0.9,0.8,0.0,0.0,300.0,0.3,0.027,0.0824,0.8,20.0,1.0
